2, 113.992192, 22.538323, 12.3, 171.4, 3.3, 2015:12:01:21:37:51, 0,2015:12:01:21:52:33
2, 113.992205, 22.538213, 11.7, 172.8, 3.3, 2015:12:01:21:37:52, 0,2015:12:01:21:52:33
2, 113.992217, 22.538110, 11.4, 173.2, 3.4, 2015:12:01:21:37:53, 0,2015:12:01:21:52:33
2, 113.992233, 22.538007, 11.6, 172.3, 3.4, 2015:12:01:21:37:54, 0,2015:12:01:21:52:33
2, 113.992250, 22.537900, 12.0, 172.1, 3.4, 2015:12:01:21:37:55, 0,2015:12:01:21:52:33
2, 113.992267, 22.537790, 12.2, 171.8, 3.4, 2015:12:01:21:37:56, 0,2015:12:01:21:52:33
2, 113.992282, 22.537682, 11.8, 171.6, 3.4, 2015:12:01:21:37:57, 0,2015:12:01:21:52:33
2, 113.992297, 22.537575, 11.4, 171.6, 3.4, 2015:12:01:21:37:58, 0,2015:12:01:21:52:33
2, 113.992308, 22.537477, 10.6, 173.2, 3.4, 2015:12:01:21:37:59, 0,2015:12:01:21:52:33
2, 113.992317, 22.537383, 10.1, 174.4, 3.4, 2015:12:01:21:38:00, 0,2015:12:01:21:52:33
2, 113.992325, 22.537290, 10.3, 174.0, 3.4, 2015:12:01:21:38:01, 0,2015:12:01:21:52:33
2, 113.992332, 22.537198, 10.1, 174.6, 3.4, 2015:12:01:21:38:02, 0,2015:12:01:21:52:33
2, 113.992340, 22.537108, 9.9, 174.3, 3.4, 2015:12:01:21:38:03, 0,2015:12:01:21:52:33
2, 113.992352, 22.537020, 9.8, 174.0, 3.4, 2015:12:01:21:38:04, 0,2015:12:01:21:52:33
2, 113.992363, 22.536932, 10.0, 173.7, 3.5, 2015:12:01:21:38:05, 0,2015:12:01:21:52:33
2, 113.992375, 22.536840, 10.2, 172.9, 3.5, 2015:12:01:21:38:06, 0,2015:12:01:21:52:33
2, 113.992388, 22.536750, 10.0, 172.3, 3.5, 2015:12:01:21:38:07, 0,2015:12:01:21:52:33
2, 113.992400, 22.536662, 9.4, 172.4, 3.5, 2015:12:01:21:38:08, 0,2015:12:01:21:52:33
2, 113.992410, 22.536583, 8.6, 173.8, 3.5, 2015:12:01:21:38:09, 0,2015:12:01:21:52:33
2, 113.992418, 22.536510, 8.2, 175.0, 3.6, 2015:12:01:21:38:10, 0,2015:12:01:21:52:33
2, 113.992422, 22.536433, 8.8, 176.9, 3.6, 2015:12:01:21:38:11, 0,2015:12:01:21:52:33
2, 113.992423, 22.536348, 9.7, 178.1, 3.6, 2015:12:01:21:38:12, 0,2015:12:01:21:52:33
2, 113.992430, 22.536257, 10.4, 176.6, 3.6, 2015:12:01:21:38:13, 0,2015:12:01:21:52:33
2, 113.992443, 22.536162, 10.4, 174.4, 3.6, 2015:12:01:21:38:14, 0,2015:12:01:21:52:33
2, 113.992455, 22.536072, 10.0, 172.7, 3.6, 2015:12:01:21:38:15, 0,2015:12:01:21:52:33
2, 113.992463, 22.535988, 8.9, 173.7, 3.6, 2015:12:01:21:38:16, 0,2015:12:01:21:52:33
2, 113.992465, 22.535913, 7.9, 176.6, 3.5, 2015:12:01:21:38:17, 0,2015:12:01:21:52:33
2, 113.992460, 22.535847, 7.5, 179.9, 3.5, 2015:12:01:21:38:18, 0,2015:12:01:21:52:33
2, 113.992448, 22.535783, 7.0, 186.8, 3.5, 2015:12:01:21:38:19, 0,2015:12:01:21:52:33
2, 113.992420, 22.535732, 6.6, 198.8, 3.4, 2015:12:01:21:38:20, 0,2015:12:01:21:52:33
2, 113.992372, 22.535687, 6.3, 213.7, 3.4, 2015:12:01:21:38:21, 0,2015:12:01:21:52:33
2, 113.992315, 22.535648, 6.8, 226.2, 3.4, 2015:12:01:21:38:22, 0,2015:12:01:21:52:33
2, 113.992240, 22.535617, 7.8, 237.6, 3.5, 2015:12:01:21:38:23, 0,2015:12:01:21:52:33
2, 113.992148, 22.535590, 8.7, 245.4, 3.5, 2015:12:01:21:38:24, 0,2015:12:01:21:52:33
2, 113.992043, 22.535568, 9.7, 250.6, 3.6, 2015:12:01:21:38:25, 0,2015:12:01:21:52:33
2, 113.991930, 22.535553, 10.5, 254.9, 3.8, 2015:12:01:21:38:26, 0,2015:12:01:21:52:33
2, 113.991788, 22.535557, 11.9, 262.4, 4.0, 2015:12:01:21:38:27, 0,2015:12:01:21:52:33
2, 113.991650, 22.535552, 12.5, 264.2, 4.0, 2015:12:01:21:38:28, 0,2015:12:01:21:52:33
2, 113.991523, 22.535568, 12.1, 267.4, 4.0, 2015:12:01:21:38:29, 0,2015:12:01:21:52:33
2, 113.991407, 22.535585, 11.1, 268.6, 4.0, 2015:12:01:21:38:30, 0,2015:12:01:21:52:33
2, 113.991295, 22.535590, 10.8, 268.6, 4.0, 2015:12:01:21:38:31, 0,2015:12:01:21:52:33
2, 113.991188, 22.535595, 10.1, 268.4, 4.0, 2015:12:01:21:38:32, 0,2015:12:01:21:52:33
2, 113.991090, 22.535598, 9.7, 269.5, 4.1, 2015:12:01:21:38:33, 0,2015:12:01:21:52:33
2, 113.990995, 22.535608, 8.8, 271.4, 4.1, 2015:12:01:21:38:34, 0,2015:12:01:21:52:33
2, 113.990908, 22.535620, 8.2, 272.7, 4.1, 2015:12:01:21:38:35, 0,2015:12:01:21:52:33
2, 113.990832, 22.535633, 7.3, 274.1, 4.1, 2015:12:01:21:38:36, 0,2015:12:01:21:52:33
2, 113.990762, 22.535642, 6.7, 274.9, 4.1, 2015:12:01:21:38:37, 0,2015:12:01:21:52:33
2, 113.990700, 22.535650, 5.9, 274.6, 4.1, 2015:12:01:21:38:38, 0,2015:12:01:21:52:33
2, 113.990648, 22.535655, 4.9, 274.1, 4.1, 2015:12:01:21:38:39, 0,2015:12:01:21:52:33
2, 113.990603, 22.535662, 4.2, 275.9, 4.1, 2015:12:01:21:38:40, 0,2015:12:01:21:52:33
2, 113.990567, 22.535667, 3.4, 274.5, 4.1, 2015:12:01:21:38:41, 0,2015:12:01:21:52:33
2, 113.990538, 22.535670, 2.6, 270.6, 4.1, 2015:12:01:21:38:42, 0,2015:12:01:21:52:33
2, 113.990517, 22.535670, 2.0, 266.0, 4.1, 2015:12:01:21:38:43, 0,2015:12:01:21:52:33
2, 113.990503, 22.535675, 1.3, 266.0, 4.1, 2015:12:01:21:38:44, 0,2015:12:01:21:52:33
2, 113.990493, 22.535680, 0.0, 266.0, 4.2, 2015:12:01:21:38:45, 0,2015:12:01:21:52:33
2, 113.990487, 22.535682, 0.0, 266.0, 4.2, 2015:12:01:21:38:46, 0,2015:12:01:21:52:33
2, 113.990487, 22.535687, 0.0, 266.0, 4.2, 2015:12:01:21:38:47, 0,2015:12:01:21:52:33
2, 113.990487, 22.535687, 0.0, 266.0, 4.2, 2015:12:01:21:38:48, 0,2015:12:01:21:52:33
2, 113.990487, 22.535687, 0.0, 266.0, 4.1, 2015:12:01:21:38:49, 0,2015:12:01:21:52:33
2, 113.990487, 22.535687, 0.0, 266.0, 4.1, 2015:12:01:21:38:50, 0,2015:12:01:21:52:33
2, 113.990460, 22.535693, 0.0, 266.0, 4.1, 2015:12:01:21:38:51, 0,2015:12:01:21:52:33
2, 113.990452, 22.535713, 1.8, 284.9, 3.9, 2015:12:01:21:38:52, 0,2015:12:01:21:52:33
2, 113.990442, 22.535722, 0.0, 284.9, 3.8, 2015:12:01:21:38:53, 0,2015:12:01:21:52:33
2, 113.990435, 22.535737, 1.2, 283.9, 3.6, 2015:12:01:21:38:54, 0,2015:12:01:21:52:33
2, 113.990428, 22.535743, 0.0, 282.1, 3.6, 2015:12:01:21:38:55, 0,2015:12:01:21:52:33
2, 113.990425, 22.535748, 0.0, 282.1, 3.5, 2015:12:01:21:38:56, 0,2015:12:01:21:52:33
2, 113.990422, 22.535750, 0.0, 282.1, 3.5, 2015:12:01:21:38:57, 0,2015:12:01:21:52:33
2, 113.990422, 22.535750, 0.0, 282.1, 3.5, 2015:12:01:21:38:58, 0,2015:12:01:21:52:33
2, 113.990422, 22.535750, 0.0, 282.1, 3.5, 2015:12:01:21:38:59, 0,2015:12:01:21:52:33
2, 113.990422, 22.535750, 0.0, 282.1, 3.4, 2015:12:01:21:39:00, 0,2015:12:01:21:52:33
2, 113.990380, 22.535765, 0.0, 279.4, 3.4, 2015:12:01:21:39:01, 0,2015:12:01:21:52:33
2, 113.990360, 22.535773, 0.0, 279.4, 3.4, 2015:12:01:21:39:02, 0,2015:12:01:21:52:33
2, 113.990342, 22.535782, 0.0, 279.4, 3.4, 2015:12:01:21:39:03, 0,2015:12:01:21:52:33
2, 113.990320, 22.535788, 2.3, 285.5, 3.5, 2015:12:01:21:39:04, 0,2015:12:01:21:52:33
2, 113.990295, 22.535797, 2.9, 285.3, 3.5, 2015:12:01:21:39:05, 0,2015:12:01:21:52:33
2, 113.990262, 22.535805, 3.4, 285.0, 3.5, 2015:12:01:21:39:06, 0,2015:12:01:21:52:33
2, 113.990225, 22.535813, 3.8, 283.7, 3.6, 2015:12:01:21:39:07, 0,2015:12:01:21:52:33
2, 113.990188, 22.535825, 4.0, 284.4, 3.6, 2015:12:01:21:39:08, 0,2015:12:01:21:52:33
2, 113.990152, 22.535838, 3.9, 284.6, 3.6, 2015:12:01:21:39:09, 0,2015:12:01:21:52:33
2, 113.990108, 22.535848, 4.3, 283.5, 3.6, 2015:12:01:21:39:10, 0,2015:12:01:21:52:33
2, 113.990060, 22.535860, 4.9, 284.7, 3.6, 2015:12:01:21:39:11, 0,2015:12:01:21:52:33
2, 113.990013, 22.535875, 4.9, 285.7, 3.6, 2015:12:01:21:39:12, 0,2015:12:01:21:52:33
2, 113.989965, 22.535892, 5.0, 286.5, 3.6, 2015:12:01:21:39:13, 0,2015:12:01:21:52:33
2, 113.989917, 22.535910, 5.4, 289.1, 3.6, 2015:12:01:21:39:14, 0,2015:12:01:21:52:33
2, 113.989862, 22.535933, 5.9, 291.6, 3.6, 2015:12:01:21:39:15, 0,2015:12:01:21:52:33
2, 113.989802, 22.535957, 6.5, 291.0, 3.6, 2015:12:01:21:39:16, 0,2015:12:01:21:52:33
