1,22.52673194,113.9279333,2,2,1, 学府路,136,102,3,0,1, 南海大道,2635,716,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52673194,113.9279333,4,102,0, 2016:01:19:19:23:14,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:16,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:19,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:21,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:24,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:26,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:35,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:37,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:38,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:43,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:48,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:49,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:50,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:51,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:53,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:54,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:56,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:58,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:23:59,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:01,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:02,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:03,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:04,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,715,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:06,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,692,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:11,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52672944,113.9279464,2,2,1, 学府路,135,102,3,0,1, 南海大道,2634,692,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52672944,113.9279464,0,102,0, 2016:01:19:19:24:12,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52670139,113.92809,2,2,1, 学府路,120,102,3,0,1, 南海大道,2619,690,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52670139,113.92809,4,102,0, 2016:01:19:19:24:17,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52669806,113.9281069,3,3,1, 学府路,118,102,3,0,1, 南海大道,2617,690,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52669806,113.9281069,6,102,0, 2016:01:19:19:24:18,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52669556,113.9281189,3,3,1, 学府路,117,102,3,0,1, 南海大道,2616,690,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52669556,113.9281189,11,102,0, 2016:01:19:19:24:19,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52668917,113.9281511,3,3,1, 学府路,113,102,3,0,1, 南海大道,2612,689,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52668917,113.9281511,14,102,0, 2016:01:19:19:24:20,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52668028,113.9281956,3,3,1, 学府路,109,102,3,0,1, 南海大道,2608,688,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52668028,113.9281956,15,102,0, 2016:01:19:19:24:21,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.526665,113.9282719,3,3,1, 学府路,101,102,3,0,1, 南海大道,2600,687,-1, naviinfo,0,2016:01:19:19:37:45
2,22.526665,113.9282719,20,102,0, 2016:01:19:19:24:22,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52665028,113.9283458,3,3,1, 学府路,93,102,3,0,1, 南海大道,2592,686,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52665028,113.9283458,22,102,0, 2016:01:19:19:24:23,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52663389,113.9284269,3,3,1, 学府路,84,102,3,0,1, 南海大道,2583,685,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52663389,113.9284269,24,102,0, 2016:01:19:19:24:24,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52661833,113.9285047,3,3,1, 学府路,76,102,3,0,1, 南海大道,2575,684,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52661833,113.9285047,23,102,0, 2016:01:19:19:24:25,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52660389,113.9285775,3,3,1, 学府路,69,102,3,0,1, 南海大道,2568,683,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52660389,113.9285775,23,102,0, 2016:01:19:19:24:26,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52658444,113.9286653,4,4,1, 学府路,60,104,3,0,1, 南海大道,2559,681,-1, naviinfo,0,2016:01:19:19:37:45
